epoch,train_loss,val_loss,lr,grad_norm,area,distA,distB,angleA,angleB,p99_distA,p99_distB,p99_angleA,p99_angleB,w_distA,w_distB,w_angleA,w_angleB
319.0,0.12033929539974798,0.09869814837674946,0.001,3.088689313765038,0.009176997229782704,0.03214694811717042,0.02858909094296352,0.026543314648871084,0.023882944460960245,0.05246253749817288,0.04963738375190392,0.055585502953444846,0.05373360514145672,1.849250749963458,1.7921219991925454,1.9117100590688965,1.8746721028291342
320.0,0.12318772525681125,0.1337382371835302,0.001,2.5349786115939668,0.009071656018073165,0.033947516752115825,0.028513504919763743,0.026911197047440015,0.024743850519418492,0.05813203250439419,0.05239896190424543,0.0575384820029951,0.05619932326711475,1.9198799101851596,1.7915163196260557,1.9328898010142461,1.9052087294654674
321.0,0.1321571898017892,0.11004291720643412,0.001,3.4348917563654133,0.009719377535331255,0.03465563011587164,0.03216355890593155,0.028034305390641265,0.027584317854013527,0.05741269034690219,0.0567534960191478,0.057501702489378685,0.060962636275349376,1.9322959162208662,1.9180568033758787,1.9500340497875737,2.0114045957041053
322.0,0.11596431689056015,0.09780795595596153,0.001,2.6573328523036306,0.008968974151473168,0.030728435799017413,0.02749630014774032,0.024376313372952076,0.024394293419377207,0.05141400145783316,0.048094290104168505,0.05283244799277122,0.05515638944915448,1.8282800291566634,1.7618858020833714,1.8566489598554234,1.9031277889830889
323.0,0.11151445406168117,0.0925000460306129,0.001,2.705746931289948,0.008801125876698719,0.029388157878233057,0.0260584711749612,0.023642703531893648,0.023623995599894556,0.05132028281078979,0.046286161388722095,0.052184019126874724,0.05323576948467811,1.8264056562157958,1.7257232277744428,1.8436803825374941,1.8647153896935629
324.0,0.11143983455684527,0.10183295487710431,0.001,2.573460214773618,0.008779309599088453,0.03059905559153156,0.025386441852291865,0.02411214130814176,0.02256288620579162,0.05275098531402228,0.04524849076080918,0.05294364797149443,0.05260318265151055,1.8550197062804454,1.7028885890896863,1.858872959429888,1.8520636530302115
325.0,0.12819053395186752,0.1177484704232154,0.001,2.7168758154984816,0.009495890935485434,0.03470283298703256,0.030445554576261885,0.02829653555652803,0.02524971989655965,0.05847605207433784,0.05328726599198497,0.06004473662150641,0.05729153683546124,1.962673160786309,1.8656392971724753,2.0008947324301283,1.9458307367092256
326.0,0.12500975355830532,0.13718233156949114,0.001,3.079548195525413,0.009100920895853633,0.034396038484083485,0.02946210979834072,0.027137093144028013,0.02491359123599949,0.059064533130617845,0.05382858003404353,0.05880501011797868,0.05612707461334407,1.958595530718968,1.8429864528541087,1.9761002023595724,1.9225414922668818
327.0,0.1435226652087351,0.15629722108660157,0.001,3.0682774687302943,0.010164148851249971,0.03801179431069345,0.03455799187670027,0.03148849871193194,0.029300231458159572,0.06466177801919452,0.06291441663333198,0.06568662753752563,0.06585907001183693,2.0408795804684963,2.0093632127675667,2.1137325507505116,2.110044806391996
328.0,0.12433197315945634,0.09969422540490304,0.001,2.7124949164115932,0.009228759523588353,0.03386619544245897,0.0294810514423696,0.026779668544830316,0.02497629820620907,0.05743996946297772,0.05318556480203788,0.057635974191105686,0.056769762489981786,1.9106924123305062,1.8206740628952498,1.9443473296046165,1.9334782632245833
329.0,0.14512636221868744,0.18418179652261843,0.001,3.3332679964936363,0.009917374395407597,0.03897366597590871,0.03402781775689259,0.03163686021006467,0.030570643880413938,0.06752671964937464,0.06296431675999888,0.06629219161788519,0.0688382193503272,2.044677074216839,1.9604680752674652,2.0950000125700647,2.1389466778513424
330.0,0.1352259807166065,0.10296901409784376,0.001,3.1204052799040682,0.00977251172389147,0.03642941578009838,0.03133625475010046,0.02946661680021213,0.028221181662304015,0.06135148974699949,0.0558229086141739,0.060421830374543725,0.06164963435434866,1.9935427636398402,1.8866434991209282,2.007497702745993,2.032992687086972
331.0,0.12107976427487785,0.10160251760550387,0.001,2.9988992352998376,0.009115829508166588,0.03266954035765412,0.027918559854129995,0.025850442498082202,0.02552539205684498,0.055928762350638477,0.05099455649564306,0.05553127029698185,0.05894538317727412,1.890279796370678,1.7846003602584373,1.904935215957297,1.9639282839307834
332.0,0.102615230072795,0.0867158369437797,0.001,2.566319222154666,0.00841091350627598,0.02780544090284431,0.02399498334180063,0.021099778027482186,0.021304114294391847,0.04800099142092657,0.042862829266351904,0.04739028936068297,0.050328745144248996,1.7599128073286119,1.657256585327038,1.7478057872136594,1.8065749028849794
333.0,0.10272848234815302,0.08080485863950865,0.001,2.901534384747451,0.008427577593727958,0.026927221786454576,0.02428262709263885,0.021303563540706436,0.021787492334625146,0.047073620179515,0.043787538105521474,0.047928645626284884,0.05046786636884459,1.7365701961469548,1.6757507621104288,1.758572912525698,1.8093573273768917
334.0,0.11652822657205776,0.11345165081902774,0.001,2.674927988635467,0.008875987523690452,0.03126694056795538,0.02707587589734054,0.024606006705729683,0.024703415877341667,0.05364052336837389,0.04945308442559032,0.05365993080825331,0.05681590655686551,1.857942058456644,1.7722065100328486,1.8731986161650653,1.9363181311373099
335.0,0.1178070952405237,0.08538991884402135,0.001,2.7353570628551878,0.008931152317957986,0.03243208555795865,0.02797229678073911,0.024388308956511343,0.024083251627356625,0.05439753360206999,0.04963634073390985,0.05346388895972616,0.05541904056348614,1.8858707323554296,1.787838957534854,1.8692777791945232,1.908380811269723
336.0,0.10831628081658388,0.10955189628538221,0.001,2.7309865026427547,0.008748410750264836,0.02982169132760756,0.02459767975349099,0.02277343837068446,0.02237506061453605,0.05118552474008443,0.044310560209252656,0.049801712147513444,0.05242506721609754,1.8178692609826095,1.682278058256186,1.7960342429502691,1.8485013443219511
337.0,0.12305601822279541,0.09793559680229806,0.001,2.8756403071451295,0.00934556337742055,0.033036514923293604,0.02802163670548683,0.026700420304805163,0.025951882911789282,0.056608148737492425,0.05022270363007786,0.05707599104528846,0.057706462046003326,1.9015624023016107,1.7769723372593897,1.9415198209057694,1.9538617839044667
338.0,0.11197247650692348,0.10907852557116537,0.001,2.578158370465818,0.008677948542711856,0.030784465202125327,0.026036089689544656,0.023727432725975585,0.022746540346566133,0.052063249529534276,0.04648686790613647,0.05225796780485052,0.053121010052069415,1.841264990590686,1.7295723000619596,1.8451593560970105,1.8624202010413886
339.0,0.14686628382744465,0.15232220352966166,0.001,3.0823523923732723,0.01020211371189372,0.03975130527314454,0.03430224576664754,0.03251817284734739,0.030092446228411514,0.06729640440499832,0.06313748420494965,0.07097073925340412,0.07101317232584411,2.0714379238150356,1.9915010950085672,2.1166548897035216,2.1097138854883606
340.0,0.12040031833574576,0.09856611026543127,0.001,2.7767734656027074,0.009203208712251635,0.03271299831298806,0.027447688212193684,0.02633625607519583,0.024700167023116486,0.05492606379381104,0.0479577155456582,0.055352117838052356,0.056003627318322924,1.893281508525855,1.7583065352804985,1.9070423567610473,1.9200725463664585
341.0,0.11887297249357133,0.1354282506728144,0.001,2.6645289571771125,0.008985161769366505,0.031909304217639246,0.027644108869082917,0.025335148171208098,0.024999249466274503,0.05381414882388256,0.050473200482701416,0.05533533268192395,0.058402349181095506,1.8629799970948828,1.7886056954145646,1.9049574215628318,1.9636788115147146
342.0,0.1165476751454808,0.08571964585833737,0.001,3.1186833876211573,0.0089153965876749,0.03117252198658585,0.027327074444794337,0.025049412289003193,0.024083269837422552,0.05332793730413699,0.04883436541307933,0.05435709752249338,0.05451334639418937,1.8545616948991797,1.7571783092743498,1.8871419504498668,1.8902669278837874
343.0,0.11270658084896155,0.10783045862852898,0.001,2.5365418922939167,0.008815819704511733,0.030780747886614893,0.02684683934816095,0.0240227705352467,0.022240403374427307,0.052855897787180015,0.04740686820198674,0.0530878746865406,0.05145014092500204,1.8550945814297477,1.7441914369408889,1.8617574937308123,1.8290028185000404
344.0,0.11361074377537296,0.10880003385360286,0.001,2.810827946482897,0.008876984852033826,0.030724369952234962,0.026243302274215573,0.024479279453870868,0.02328680724301767,0.0523498821933457,0.04580080295544395,0.05199035448357343,0.053159807168005564,1.8469976438669131,1.7160160591088796,1.8398070896714682,1.8631961433601103
345.0,0.1099938963118889,0.09011377241425124,0.001,2.810537428394521,0.008886807542146415,0.029598212065678618,0.025710128561560335,0.022965510510275882,0.02283323763222761,0.04972789181858885,0.04519901518008436,0.04917456589213817,0.05240697935220445,1.7945578363717778,1.7039803036016865,1.783491317842764,1.848139587044088
346.0,0.11799731794978702,0.13278771286403404,0.001,2.6993356971411546,0.009052501791442907,0.03182830021670046,0.02712602243689654,0.025634255756409728,0.024356237748337405,0.055795414387806906,0.04879697886852965,0.056423364999348864,0.056499410989621544,1.8745644011664497,1.7367175588283588,1.9212086663778716,1.9038609739709405
347.0,0.11161785210543056,0.11769490365461475,0.001,2.8998663077510303,0.008649488634998637,0.030471794160990825,0.025710221321936552,0.024427069931485836,0.022359278056018696,0.05182217886484579,0.045948766851559984,0.05356944453743114,0.05225910419222826,1.8357802338315612,1.7189753370311989,1.8713888907486238,1.8451820838445658
348.0,0.12454539639339056,0.1028873792952925,0.001,2.8756155311124196,0.009136213298515784,0.03243161569911449,0.029834953190529413,0.02664369381614687,0.026498920389084,0.05655043290389673,0.05524820216714756,0.0580376675150628,0.06096175160492005,1.8827574261608373,1.8491085808843635,1.9396012929750062,1.9774975065673686
349.0,0.11310697787941586,0.13104782344860103,0.001,2.7391500022085533,0.008777249219919559,0.030416453671634706,0.026377239565631462,0.02430901045158068,0.023227024970649515,0.051393447755462944,0.047516785387329674,0.05337579973849522,0.05362767574879104,1.8240457242768207,1.7430115979004939,1.8675159947699043,1.8725535149758208
350.0,0.11775511745566672,0.1432381812820806,0.001,2.4922544518644236,0.009165116201713328,0.03168323982232217,0.026972691802398096,0.025598884226762406,0.024335185402470677,0.05231945464091844,0.04777149213577053,0.05470958949074599,0.0550496474927072,1.8436046477124812,1.750431199760995,1.8941917898149192,1.900992949854144
351.0,0.11793250741155877,0.10662490540362905,0.001,2.9209637158658173,0.009407033438111128,0.03169259561089254,0.027016340661057854,0.025495526476226237,0.024321011225271045,0.053177757332381996,0.047390501376892484,0.054297443549335474,0.0548196872594545,1.86355514664764,1.7478100275378492,1.8859488709867092,1.8963937451890893
352.0,0.11342946799235346,0.09416030212303837,0.001,3.075207200659189,0.00885211611502764,0.030001417077497837,0.02626062120324871,0.02457327063458255,0.023742042961996723,0.05158499966333499,0.04791938258804325,0.053751187094877244,0.056062330812126436,1.8275171251431481,1.751732640497392,1.8750237418975448,1.921246616242529
353.0,0.10908419525263092,0.10696354888766098,0.001,2.7542230160320575,0.008552459329560936,0.029832607227950416,0.024960134141098135,0.023167986083547438,0.02257100847047399,0.05185901857227737,0.04446659292515133,0.05079377486355138,0.052876166851810666,1.8371803714455472,1.689331858503026,1.8158754972710265,1.8575233370362134
354.0,0.11422913811615651,0.09959060764778571,0.001,2.984677596213361,0.008906769737298781,0.031244213382594536,0.026211383041655666,0.024371905304477977,0.023494866650129575,0.054502448228646305,0.04725294907396411,0.05343047329746584,0.05443096954666771,1.8698007720046705,1.7281629720625673,1.8686094659493167,1.8886193909333528
355.0,0.10421520943461615,0.09710983385634726,0.001,2.642588796266754,0.00848722638205341,0.028691808010064573,0.02361896405535556,0.022627778798222625,0.02078943218891998,0.049687427437713594,0.04295346782823921,0.04981072655228771,0.04945454076565479,1.793748548754272,1.6590693565647838,1.796214531045754,1.7890908153130958
356.0,0.10656173217597205,0.09587830751264542,0.001,2.6554249698818317,0.00868063844944496,0.028157492205799824,0.024856208339801546,0.02248927168714659,0.022378121493779105,0.047528957250179624,0.04403898424943763,0.04997834399678734,0.052355512050741834,1.750579145003592,1.6807796849887524,1.7995668799357478,1.8471102410148366
357.0,0.12306736552317032,0.14843038676374368,0.001,2.9620789698576533,0.009126683968899943,0.03244425149101857,0.02960783322763893,0.026376678409590033,0.025511918426022857,0.05476827714018936,0.052726544145059596,0.057660406558321636,0.05771884803251071,1.8829002891330344,1.831576437281635,1.953208131166432,1.954376960650214
358.0,0.11614079551718226,0.13056860168113896,0.001,3.07201173080278,0.008987011699745164,0.030935580127038384,0.027707914677426296,0.025260533930404425,0.023249755082567984,0.05251806603038027,0.049957990758060164,0.05445296739645582,0.05317923928311977,1.839887333822414,1.7863955520587635,1.8890593479291162,1.8635847856623948
359.0,0.1294431765746765,0.10601694429609193,0.001,2.959694387218291,0.009505587961278603,0.03363483197914622,0.031042262160514242,0.027434589887989212,0.02782590458574823,0.055415096401737536,0.05309760577739869,0.05848957810458102,0.060908743444366364,1.9047830849169203,1.8524035199616444,1.9697915620916207,2.018174868887328
360.0,0.11779441990303405,0.11848671816920299,0.001,2.9619710252727653,0.00902389447030772,0.03137942939732881,0.027481383711942392,0.025377404377518398,0.024532307945936725,0.052695172322652764,0.04914991499993733,0.054678571892001905,0.055670351969029676,1.8529049595431608,1.775503856323512,1.893571437840038,1.908859768473548
361.0,0.12200704462774788,0.10095335541105827,0.001,2.9822469870504227,0.009348698805028003,0.03221222676418259,0.028501493662877398,0.027041523261757072,0.024903102133902854,0.05366647458648989,0.049474912587672844,0.056925715515842724,0.05514231874788574,1.8728015681568335,1.7893595534220625,1.9385143103168536,1.9028463749577162
362.0,0.11934159741029035,0.10043695347914165,0.001,2.839652987714418,0.00914947942879323,0.032380567475424483,0.02780727098393827,0.025551009873453632,0.024453269648680803,0.05498087538785073,0.04923374274600078,0.056101575980230044,0.055752994971266505,1.899617507757015,1.7846748549200155,1.9220315196045994,1.9150598994253296
363.0,0.10841360794864591,0.103206340929594,0.001,2.7431529971984947,0.00855754120391696,0.029122900401156844,0.025572904785085112,0.023174686708716023,0.021985574849770935,0.04969584584457234,0.04555730642170954,0.05064314635194905,0.05070535047714046,1.7918847201208705,1.7111461284341911,1.8128629270389822,1.814107009542809
364.0,0.10623958213391131,0.09228514497786174,0.001,2.6632911104770227,0.008572856884849616,0.028501418909847996,0.024998496401477416,0.02248877043419194,0.02167803950354439,0.04868716366239355,0.04482310625516106,0.04955212247034854,0.050811405800543,1.7737432732478717,1.6964621251032208,1.7910424494069699,1.8162281160108593
365.0,0.1261536977132963,0.10755835256836634,0.001,3.217137027768709,0.009280588536149215,0.03359260162890349,0.02875576854583158,0.027285941393625543,0.027238797608786513,0.057902996331558834,0.051639241130288005,0.05883649788707096,0.06138794986255964,1.9226481445391714,1.7962728917022222,1.947456692642889,2.027758997251192
366.0,0.11622929886676174,0.1024101285014618,0.001,2.7482671076875698,0.008976378200629976,0.03126285586908488,0.026843263810884106,0.025335344131517022,0.023811456854645797,0.05273544471616743,0.04766308793128168,0.055096110110338485,0.05384384987287922,1.8398570889005375,1.7468826179339176,1.9019222022067708,1.8768769974575854
367.0,0.11502854871959377,0.10381098581910166,0.001,3.096339709940976,0.009025992609695704,0.031081442947901515,0.026747579275317047,0.0249331341740042,0.023240399712675285,0.05258520175170903,0.047762147850118744,0.05369124580838322,0.05396386595139046,1.8517040350341798,1.7504895251428993,1.8738249161676648,1.8792773190278076
368.0,0.11025363833978527,0.11418016742160036,0.001,2.709290324341384,0.008700733005990195,0.029214765343345515,0.02574921963633904,0.023676179005255368,0.02291274134885512,0.049797620222372586,0.04555032392277361,0.052374101199976805,0.05264124663591127,1.789665938479669,1.702086879031315,1.8474820239995355,1.8528249327182247
369.0,0.11329021043963734,0.09458325915648978,0.001,2.7318760018529225,0.008749302358646112,0.030394478696238042,0.02663578304067388,0.024088636909369805,0.02342200943470953,0.05218892270881981,0.047809229049308795,0.05164803655622763,0.053021281174949884,1.8362899213535735,1.7487116484493839,1.8329607311245515,1.8604256234989982
370.0,0.11190569245713176,0.11001613126402267,0.001,2.5409035248433787,0.008833978536420506,0.030554764609605916,0.02630110817971126,0.023694653040225375,0.02252118809116873,0.05192556342563959,0.04664279363264133,0.05215527245517457,0.05285201868489908,1.8267696950372785,1.7328558726528251,1.843105449103492,1.857040373697981
371.0,0.11828495291106508,0.1166756197362059,0.001,2.7467624449302823,0.00895431844017652,0.03240383020131092,0.026962165710668656,0.02561370786224332,0.02435093069666568,0.054867845368893386,0.04783560052774586,0.055094823049616944,0.056206002291463705,1.894170218606054,1.755387058576654,1.9018964609923397,1.9241200458292733
372.0,0.12190440819320038,0.12145962135590228,0.001,2.9992704582544656,0.009097345991518924,0.032562587208007324,0.02873443890038486,0.025556499554695498,0.025953536538593787,0.05548424013659937,0.049661355482389015,0.05638449127599341,0.05868556734652599,1.8978842942902912,1.7915467865197563,1.9276898255198676,1.9737113469305203
373.0,0.11125861222518751,0.093925899196386,0.001,2.6674205224100125,0.00874625116154385,0.03049190061637367,0.02643719438412007,0.02302129577124094,0.022561970291909022,0.05178094639295552,0.04782824240302311,0.04969150633219607,0.052477735472025146,1.8333477607230797,1.7473903934842705,1.7938301266439203,1.849554709440503
374.0,0.10645646997274306,0.08385996839050347,0.001,2.928287232881356,0.008488877496508944,0.028667682721770203,0.024856576017338036,0.023047245087477713,0.02139608864964821,0.05013746655944413,0.04524236358007742,0.050874228077182976,0.050465835796950506,1.7969392727403786,1.7048472716015484,1.8174845615436594,1.8093167159390116
375.0,0.11166309076793526,0.08965466427430223,0.001,2.7708400421515207,0.008645118107738194,0.030500922287216594,0.026560304474326907,0.023487908317119256,0.022468837581534343,0.052767921266284615,0.048435262444951395,0.052489500861339085,0.05183935351538575,1.8512028928511557,1.7652509884658512,1.8497900172267812,1.8367870703077147
376.0,0.12234144488116856,0.08184013759603224,0.001,3.0780851386975567,0.009096547091713853,0.03318411032232548,0.028128961918936282,0.02680020478571824,0.025131620762474716,0.057187909231113936,0.051821934087033374,0.05739904220463853,0.05783729553533468,1.9186904687565782,1.8030309532252076,1.9479808440927717,1.94025197880084
377.0,0.1080357749718563,0.08887390992413718,0.001,2.6857234080497396,0.008707592120932809,0.029404474515758054,0.0250792926694962,0.023240835768789322,0.021603579896879905,0.050015007228479964,0.04445833483113654,0.050948013347727035,0.05005745068454771,1.8003001445695992,1.68916669662273,1.8189602669545406,1.8011490136909543
378.0,0.11434436766912291,0.0871080057528344,0.001,2.8507968434065725,0.008828367695305568,0.031206197279922583,0.02629125223344686,0.025292533171937685,0.022726017288510272,0.05284452979245532,0.04733167856708645,0.05394301605954037,0.052801358506263094,1.8557390099314517,1.7462405101132645,1.878860321190807,1.8560271701252633
379.0,0.10621274436010113,0.09456277871689116,0.001,2.7081184267207865,0.008572445686973143,0.029019769849965755,0.024300399049572232,0.02250280110803751,0.0218173286655525,0.05071010009134074,0.04463968351241901,0.04982674774945566,0.05182900176045447,1.8142020018268141,1.6892999588964923,1.7965349549891116,1.8365800352090893
380.0,0.11220750277076512,0.11122249232665256,0.001,2.75503791088646,0.00884005698020907,0.030376620784429865,0.025359574757302054,0.02370257456575647,0.02392867568306759,0.05198428825617542,0.04481055946130944,0.051266750027335425,0.055998262442230176,1.835623414225521,1.6962111892261889,1.825335000546709,1.9199652488446044
381.0,0.10490593416018057,0.08586422554305022,0.001,3.1474524750953075,0.00860283963281773,0.02897173053077745,0.02356139055693906,0.022999238550416554,0.020770734889229817,0.04965261994024584,0.04282845484952689,0.05019422182320167,0.05026328737145975,1.7930523988049174,1.6565690969905387,1.8038844364640338,1.8052657474291958
382.0,0.11217628078151605,0.09454804345219374,0.001,2.9120360386691826,0.008655919404578381,0.029934549826144248,0.027002222880388116,0.02363415781355591,0.022949430856849414,0.052320992247829094,0.05052163599873905,0.05192894581281335,0.05367862655938475,1.8438002112789087,1.7848645584424911,1.8385789162562671,1.873572531187695
383.0,0.11309077207094276,0.12260656941538804,0.001,2.8025411847609774,0.008835504392228905,0.030581824381912166,0.02649827143765179,0.024225036721273078,0.022950135137876894,0.05213095750800212,0.047792446501370524,0.05281616559365019,0.05401323575683469,1.8426191501600422,1.7558489300274107,1.856323311873004,1.880264715136694
384.0,0.11056989388334355,0.10064140995130694,0.001,3.1474146365383144,0.008765430391314145,0.03060453118853024,0.025849019486453916,0.023300615640107925,0.02205029717693729,0.05220544292180733,0.04646125252839523,0.051038445576246684,0.05129983092503717,1.8411819128882856,1.726128171118861,1.820768911524933,1.8259966185007435
385.0,0.12467879920044024,0.12795978994503018,0.001,2.772850737434652,0.009201344265028267,0.03412486248485487,0.029536492303686598,0.026766968231668065,0.02504913191520244,0.05888481301854777,0.05399601380964101,0.05721320659127436,0.05676009948864984,1.9251721645530588,1.8419293547359288,1.9442641318254865,1.9352019897729966
386.0,0.13894121223929937,0.1108168369156116,0.001,3.180855236126461,0.010042863790053065,0.036757212088016,0.03275665686253322,0.028176160664614855,0.031208318834082118,0.06094843196276903,0.05489578222648609,0.058800383041354654,0.06658695479289742,2.0000539884456385,1.8872739979009499,1.976007660827092,2.131739095857949
387.0,0.1131561329557798,0.11017390976349396,0.001,2.7831489181063502,0.008850905723917392,0.030843949664594205,0.026642453880903947,0.024525738385686408,0.022293085300677893,0.051110925185225704,0.047009652277843386,0.053064441060269155,0.05217476287277306,1.8210823266696974,1.7380074958543696,1.8612888212053826,1.8434952574554608
388.0,0.11411579606437017,0.11086795774275326,0.001,2.882090019930896,0.008877904789516803,0.030559868271944866,0.026287109142661604,0.024727006591700216,0.023663907268546645,0.05132316488913684,0.04652610123170026,0.0533218095980639,0.053808891962000206,1.8223559713950261,1.7302667179683249,1.866436191961278,1.8761778392400037
389.0,0.11792242069353914,0.1177042848037723,0.001,2.7764468841139096,0.008898400153793428,0.03186867491248009,0.02741742248542573,0.02512056180988079,0.024617361331959204,0.054831693341921325,0.04984383876239407,0.05502530848887938,0.057048768769299214,1.8828492677164907,1.7862890259634319,1.9005061697775878,1.927053247206551
390.0,0.12713002387205172,0.10490657616606675,0.001,2.886933004680665,0.009294523388874995,0.03427761542014516,0.030719303118471514,0.02633312200982713,0.026505459934732883,0.058697319723329276,0.05416719944967403,0.05778981478212775,0.05981624387888768,1.963909480062677,1.8734596257129963,1.9557962956425559,1.9963248775777525
391.0,0.11950125881147756,0.12513066161765052,0.001,2.9046305332589264,0.008895087695672283,0.032388394398068204,0.027613824863862393,0.026151972310275756,0.02445197954359893,0.055348334561235266,0.049393870572719656,0.056339629345126464,0.05541652447347625,1.900137162002015,1.779114782557,1.9267925869025297,1.9083304894695252
392.0,0.11202348057773652,0.1375379672431923,0.001,2.814420435751451,0.008838069857381196,0.029716361839814426,0.02662319921186267,0.02314262849952104,0.02370322116915719,0.050062675454413764,0.047350206029204776,0.05093885837278676,0.0547257446546425,1.801253509088275,1.7470041205840954,1.818777167455734,1.89451489309285
393.0,0.12000312098189843,0.1274231294229495,0.001,2.885472642627169,0.009036605888712213,0.03307119042644779,0.02757736094603624,0.026447034146094284,0.02387092957460791,0.05608823467751708,0.04933620997714364,0.05730284698275189,0.054705943228818874,1.9122987594941363,1.7842644849822829,1.9425209192596562,1.8941188645763776
394.0,0.1277478744899045,0.1429635744608775,0.001,2.903047685026355,0.009513878418616157,0.03500709385081921,0.029102093957493396,0.028169183412509048,0.025955624850466708,0.058979611967338724,0.05290423636921329,0.05855266382901971,0.05869107993000624,1.9558091461981542,1.8150005667032558,1.9710532765803932,1.9715199666605483
395.0,0.12754581653202848,0.10203800560647985,0.001,3.2499544412766723,0.009404452409490038,0.03381846396343327,0.029852854372212103,0.02715961270010856,0.02731043308678453,0.05734381789821596,0.05386034397783154,0.05814412223660051,0.060514736749477056,1.928074753931302,1.8474151860017702,1.9628824447320081,2.010294734989541
396.0,0.10634476323366934,0.0978661017990425,0.001,2.7616755651888294,0.008504486956051967,0.028933958912478894,0.02486311808650519,0.022478184066949226,0.021565015211684094,0.05068705616644069,0.04541956756506385,0.049150974690568734,0.050528303232257994,1.8043843032981177,1.7018108162614347,1.7830194938113737,1.810566064645159
397.0,0.10611518190504172,0.09850320996416216,0.001,2.5674844021929615,0.008484662104120296,0.02861894524999452,0.02465988106340984,0.02269429655385701,0.021657396933660075,0.04957802450983987,0.04527761688269544,0.05106784906014814,0.05138366068498677,1.7915604901967972,1.7055523376539092,1.8213569812029609,1.8276732136997358
398.0,0.10801131335512444,0.09137629219868876,0.001,2.8660294187570785,0.008644375849871449,0.02977540362672533,0.02442736447373188,0.02305795301422008,0.02210621639057572,0.05200488357252459,0.045239731838466316,0.05078748640492864,0.05254587649684816,1.8113550083853076,1.680769015617719,1.8157497280985733,1.8509175299369633
399.0,0.1161736591119527,0.13776078213279183,0.001,2.8046009836235997,0.008963028660460375,0.032649093848000056,0.027033549077077425,0.02405813289049531,0.023469854635919527,0.05476424590123541,0.048003652913021694,0.05174185958545979,0.054693241554265346,1.892575438414312,1.754380134578503,1.8348371917091952,1.8938648310853068
400.0,0.11508080923561403,0.12150039144267578,0.001,2.700171806780945,0.008967202738766177,0.030579929323945067,0.026610263205768044,0.025026486856813763,0.023896927110320935,0.05179826879840966,0.04804136654037555,0.055278011027367915,0.055032103434984166,1.8345092660013824,1.7595270317104414,1.9055602205473583,1.9006420686996826
401.0,0.12016195911492529,0.15628161808623234,0.001,2.8211381812841636,0.009180314198061118,0.031756767429729285,0.028024709505286283,0.02594910456015723,0.025251063421691398,0.053398852025562715,0.04949890607706973,0.055934245632234224,0.05676451800456887,1.8583775167580145,1.7831641182278921,1.918684912644684,1.9352903600913778
402.0,0.12402975816323017,0.12323073963953858,0.001,3.1133185513057033,0.009459755771298687,0.03358560888115922,0.02850846608843417,0.026431546719034145,0.02604438070330398,0.055807623541631116,0.05035245049474206,0.057156088615669204,0.05852454286868667,1.9098999570476258,1.7874820041650434,1.9431217723133836,1.9617092121280917
403.0,0.12199907574250232,0.12783546198299386,0.001,3.488852816863637,0.009559510634526857,0.032116108358244695,0.02824895099265382,0.027073840575248906,0.02500066518182805,0.054208612423635456,0.05163124097781821,0.05669663023160398,0.05682524684283871,1.8647531483153015,1.792153051573021,1.9339326046320806,1.9341622482463243
404.0,0.11842541609080291,0.1005099414884788,0.001,2.9806770526238693,0.008880500800802908,0.03226745693601437,0.0278402238994935,0.025645116112274866,0.02379211834221722,0.054083771338083605,0.049661591255461456,0.05425712087311546,0.05438098324387155,1.871765519970003,1.779186829487848,1.885142417462309,1.881568207804177
405.0,0.1128260187839968,0.1668111644460317,0.001,2.6306529500198796,0.008827228629382655,0.030898472264758732,0.02628402100589463,0.024347552395387072,0.02246874448857373,0.05235097008476504,0.04721305811962858,0.05353603268033542,0.05156955756093699,1.8470194016953014,1.7442611623925715,1.8707206536067085,1.8313911512187406
406.0,0.13084781748924154,0.12163247777470865,0.001,2.744260643169787,0.009527214751848175,0.03577867001425417,0.030531650283441413,0.028563473801160737,0.026446808638537055,0.06104446003680597,0.054932824915879544,0.06055169625382028,0.05941761902090079,1.9827237273486196,1.857226026757148,2.011033925076404,1.9883523804180157
407.0,0.10984306155869264,0.1069303075622237,0.001,2.617457656534529,0.008625987195024597,0.030017274806131634,0.02618076799466558,0.022730981269081886,0.022288050293788997,0.051051257001108435,0.047036598269232816,0.04924042953878067,0.052420069905627885,1.8210251400221686,1.7367773698671907,1.7848085907756133,1.8484013981125575
408.0,0.1152076094689599,0.10861450276981165,0.001,2.680483790844139,0.008829021173252809,0.031250823078892216,0.02691866102679017,0.024516019839454967,0.023693084350569736,0.0530905924405501,0.04803541647062576,0.05306701145226448,0.054188286420584625,1.861471775599973,1.7607083294125168,1.86134022904529,1.8837657284116913
409.0,0.12546234368859088,0.13105926130904003,0.001,2.975707474845305,0.00938231361720147,0.03385950336732953,0.029114342283763736,0.026870803528165624,0.026235380892130605,0.058326019257439646,0.05347977514823051,0.058043386419672875,0.059416997518468614,1.9410361923277086,1.826665569017166,1.9529729765366006,1.9807169151168056
410.0,0.11929419662258063,0.11091465788981308,0.001,2.6733394347844084,0.009074529795615691,0.03356549570527995,0.028036645696780785,0.024566408588274222,0.02405111683663003,0.057780857036511445,0.049898100843447195,0.05373447736569599,0.056102638260797165,1.945427881213351,1.7811355913823166,1.8746895473139193,1.9220527652159434
